Размер,Адрес,Точен адрес,Цена,Валута,Обзавеждане,Етаж,Етажи,Отопление,Състояние,Строителство,Спални,Бани,Двор,Площ на парцела,В регулация,Предназначение,Виза,Разрешение за строеж,Категория,Тип,Oписание
60m²,"жк. Толстой, София",True,"103,000",EUR,Полуобзаведен,1-ви,6,ТЕЦ,,Панел,,,,,,,,,,,"Оферта 1647  Aгенция  Уидуок продава 2-стаен преустроен на 3-стаен апартамент до 54 училище, детска градина, спирка на автобус 85,26,27 трамвай  6,11,12 метростанция Хан Кубрат.
МЕСТОПОЛОЖЕНИЕ- Толстой
РАЗПРЕДЕЛЕНИЕ - коридор, хол с кухненски бокс с усвоен балкон, 2 стай едната е с усвоен балкон, баня, тоалетна, килер, мазе.
СЪСТОЯНИЕ:След ремонт продава се полуобзаведен.
Изложение : изток/запад."
52m²,"жк. Толстой, София",True,"80,000",EUR,Полуобзаведен,3-ти,16,ТЕЦ,,ЕПК,,,,,,,,,,,"Агенция 'БЕСТ ИМОТИ КОНСУЛТ' предлага функционален двустаен апартамент за продажба в квартал Толстой. Апартамента е с много-добро местоположение за района, в непосредствена близост до Хранителни магазини, училище, спирки на градски транспорт, и на 10 мин. от метростанция 'Хан Кубрат'.
СТРОИТЕЛСТВО: Сградата е ЕПК от 1986 г. с добре поддържан вход и контрол на достъпа.
РАЗПРЕДЕЛЕНИЕ: входно антре, всекидневна, кухня, спалня, баня с тоалетна, килер и тераса.   Отопление на ТЕЦ. Изложение ЮГОЗАПАД. Жилището е за основен ремонт.
Паркиране на свободен принцип около блока.
Обявата е за клиенти на агенцията. 
Предлагаме безплатно професионално съдействие при кандидатстване за ипотечен кредит чрез наша партньорска консултантска компания.
За повече информация и огледи: Водещ Брокер Веселин Панайотов 0878 662612"
60m²,"жк. Толстой, София",True,"139,000",EUR,Обзаведен,5-ти,6,ТЕЦ,,Панел,,,,,,,,,,,"Компания `ЕКС` представя на Вашето внимание двустаен преустроен на тристаен апартамент в жк Толстой.

МЕСТОПОЛОЖЕНИЕ: В близост до метростанция, спирки на градски транспорт, детска градина, училище, магазини от всякакъв тип.

СТРОИТЕЛСТВО: Апартаментът се намира на среден- 5-ти етаж в добре подържана сграда от 1980 г.

РАЗПРЕДЕЛЕНИЕ: Жилището разполага с чиста жилищна площ от 60 кв.м. разпределена в дневна с трапезария и кухненски бокс, две спални, баня, отделна тоалетна, килер и тераса.

СЪСТОЯНИЕ: След основен ремонт. Подменени ВиК и ел. инсталации, С вътрешна изолация. Обзаведен и оборудван с всичко необходимо.

Заповядайте да Ви го покажем. Използвайки нашите услуги Вие ще превърнете закупуването на новия си дом в едно приятно изживяване, ще получите персонален консултант, съдействие при кандидатстване за кредит от всички банки в България, интериорни дизайнери и екип, който да се погрижи за нужните документи по Вашата сделка. На Ваше разположение сме всеки ден, от понеделник до неделя от 09:00 до 20:00ч. Възползвайте се от безплатна консултация в наш офис, където ще ви спестим време и ще ви запознаем с всички актуални имоти в България, отговарящи на Вашето търсене. Нужен Ви е само кодът към имота: 33484."
60m²,"жк. Толстой, София",True,"139,000",EUR,Обзаведен,5-ти,6,ТЕЦ,,Панел,,,,,,,,,,,"Компания `ЕКС` представя на Вашето внимание двустаен преустроен на тристаен апартамент в жк Толстой.

МЕСТОПОЛОЖЕНИЕ: В близост до метростанция, спирки на градски транспорт, детска градина, училище, магазини от всякакъв тип.

СТРОИТЕЛСТВО: Апартаментът се намира на среден- 5-ти етаж в добре подържана сграда от 1980 г.

РАЗПРЕДЕЛЕНИЕ: Жилището разполага с чиста жилищна площ от 60 кв.м. разпределена в дневна с трапезария и кухненски бокс, две спални, баня, отделна тоалетна, килер и тераса.

СЪСТОЯНИЕ: След основен ремонт. Подменени ВиК и ел. инсталации, С вътрешна изолация. Обзаведен и оборудван с всичко необходимо.

Заповядайте да Ви го покажем. Използвайки нашите услуги Вие ще превърнете закупуването на новия си дом в едно приятно изживяване, ще получите персонален консултант, съдействие при кандидатстване за кредит от всички банки в България, интериорни дизайнери и екип, който да се погрижи за нужните документи по Вашата сделка. На Ваше разположение сме всеки ден, от понеделник до неделя от 09:00 до 20:00ч. Възползвайте се от безплатна консултация в наш офис, където ще ви спестим време и ще ви запознаем с всички актуални имоти в България, отговарящи на Вашето търсене. Нужен Ви е само кодът към имота: 33484."
80m²,"жк. Толстой, София",True,"159,000",EUR,Необзаведен,5-ти,10,ТЕЦ,,Тухла,,,,,,,,,,,"Оферта 1659  Aгенция  Уидуок продава 2-стаен непреходен апартамент в затворен комплекс близо до спирки на трамвай 6,11,12 автобуси 108,83,85  
МЕСТОПОЛОЖЕНИЕ- Толстой
РАЗПРЕДЕЛЕНИЕ - коридор,хол с кухненски бокс и трапезария около 40 кв.м., спалня, баня с тоалетна и две тераси. чжп-67 кв.м.
СЪСТОЯНИЕ:Жилището се продава празно.
Изложение : юг."
56m²,"жк. Толстой, София",True,"80,000",EUR,Обзаведен,3-ти,16,ТЕЦ,,ЕПК,,,,,,,,,,,"Компания `ЕКС` представя на Вашето внимание двустаен апартамент в жк Толстой.

МЕСТОПОЛОЖЕНИЕ: В близост до училище, детска градина, магазини за хранителни стоки, спирка на градски транспорт, основни пътни артерии.

СТРОИТЕЛСТВО: Апартаментът се намира на среден- 3-ти етаж в ЕПК блок от 1986 г.

РАЗПРЕДЕЛЕНИЕ: Жилището разполага с площ 56 кв.м. разпределена в кухня, дневна, спалня, баня с тоалетна и тераса.

СЪСТОЯНИЕ: За ремонт.

Заповядайте да Ви го покажем. Използвайки нашите услуги Вие ще превърнете закупуването на новия си дом в едно приятно изживяване, ще получите персонален консултант, съдействие при кандидатстване за кредит от всички банки в България, интериорни дизайнери и екип, който да се погрижи за нужните документи по Вашата сделка. На Ваше разположение сме всеки ден, от понеделник до неделя от 09:00 до 20:00ч. Възползвайте се от безплатна консултация в наш офис, където ще ви спестим време и ще ви запознаем с всички актуални имоти в България, отговарящи на Вашето търсене. Нужен Ви е само кодът към имота: 32420."
80m²,"жк. Толстой, София",True,"155,500",EUR,Обзаведен,5-ти,10,ТЕЦ,,Тухла,,,,,,,,,,,"Агенция за недвижими имоти Калиста Естейт има огромното удоволствие да ви представи двустаен апартамент в ж.к. Толстой.

ОБЗАВЕЖДАНЕ: напълно обзаведен;
РАЗПРЕДЕЛЕНИЕ: входно антре, хол с кухненски бокс и трапезария, спалня, баня с тоалетна и две тераси;
ЗАСТРОЕНА ПЛОЩ: 67 кв. м;
ЕТАЖ: 5-ти от 10;
АСАНСЬОР: да;
ОТОПЛЕНИЕ: ТЕЦ;
ИЗЛОЖЕНИЕ: Юг;
СТРОИТЕЛСТВО: ново;
ИЗОЛАЦИЯ: да;
РЕФ.НОМЕР: 40952;
ПРЕДИМСТВА: уютен апартамент в затворен комплекс в непосредствена близост до: зона за спорт, спирки на градски транспорт, хранителен магазин и парк.

При проявен интерес към тази оферта или ако желаете БЕЗПЛАТНА консултация, може да се свържете с нас на посочения телефон."
62m²,"жк. Толстой, София",True,"92,805",EUR,Необзаведен,1-ви,9,ТЕЦ,След Акт 14,Тухла,,,,,,,,,,," Титан Пропъртис представя на Вашето внимание двустаен апартамент находящ се в новострояща се сграда, с локация ж.к. Толстой. Локацията е повече от прекрасна, в непосредствена близост са разположени детски градини, училища, спирки на градски транспорт, търговски обекти, както и зони за отдих и спорт.

 Апартамента е разположен на 1-ви жилищен етаж и разполага със застроена площ 53,52 кв.м., разгърната по следния практичен начин: антре, дневна с трапезария и кухненски бокс, спалня, баня с тоалетна, тераса. Отопление: ТЕЦ. Изложение: изток. Сградата е на етап Акт 14. Имотът се предлага на шпакловка и замазка, за да може Вашето въображение да го превърне в мечтания за Вас нов ДОМ!

 За оглед на това и други атрактивни предложения, не се колебайте да ни потърсите на посочения телефон или да ни изпратите данните си чрез формата за запитване на сайта. Реф. номер: 37481."
56m²,"жк. Толстой, София",True,"80,000",EUR,Обзаведен,3-ти,16,ТЕЦ,,ЕПК,,,,,,,,,,,"МОЛЯ БРОКЕРИ ДА НЕ СЕ СВЪРЗВАТ ПО ОБЯВАТА!
Продава се от собственик двустаен апартамент в кв. Толстой. Апартаментът се състои от хол, спалня, кухненски бокс, малък килер, баня, балкон.

Апартаментът е за основен ремонт."
57m²,"жк. Толстой, София",False,"95,000",EUR,Полуобзаведен,5-ти,6,ТЕЦ,,Панел,,,,,,,,,,,"  Двустаен апартамент на дее минути от входа на метрото ! На кратко пешеходно разстояние от парк ""Надежда"". С отделна кухня, баня и тоалетна отделно, килер.

  Със сменени дограми във всички стаи, ремонтирана баня. Възможност за преустройство в тристаен.
 Обади се сега и цитирай този код 563093"
86m²,"жк. Толстой, София",True,"116,000",EUR,Обзаведен,1-ви,4,Електричество,,Панел,,,,,,,,,,,"Компания `ЕКС` представя на Вашето внимание тристаен, обзаведен апартамент на пешеходно разстояние от метростанция. Жилището се намира в тихия квартал Толстой, санирано, с чиста жилищна площ от 82 кв.м. Хол, отделно кухня, две спални, баня и отделно тоалетна. Заповядайте да Ви го покажем. Използвайки нашите услуги Вие ще превърнете закупуването на новия си дом в едно приятно изживяване, ще получите персонален консултант, съдействие при кандидатстване за кредит, професионален декоратор и екип, който да се погрижи за нужните документи по Вашата сделка. На Ваше разположение сме всеки ден, от понеделник до неделя от 09:00 до 20:00ч. Нужен Ви е само кодът към имота: 31994."
76m²,"жк. Толстой, София",False,"98,000",EUR,Обзаведен,6-ти,6,,,,,,,,,,,,,,"422238 Офертата е само за частни лица!

Тристаен панелен апартамент на последен етаж в санирана сграда, в близост до метростанция Хан Кубрат, детски градини, училища, пазар и магазини. Общите части са поддържани, достъпът е с чип система.
Жилището се състои от хол с балкон, две спални, гардеробна, кухня с остъклен балкон, баня и самостоятелна тоалетна. Всички помещения са ориентирани на юг, с изключение на кухнята.

Имотът има жилищен статут; Сградата има асансьор; Продава се с обзавеждане, което подлежи на уточнение; ЕТАП НА СТРОИТЕЛСТВО: разрешение за ползване (Акт 16); ОТОПЛЕНИЕ: ТЕЦ; Има 2 балкона/тераси; С довършителни дейности; Преходен; ВИД СТРОИТЕЛСТВО: панел; ГОДИНА НА СТРОИТЕЛСТВО: 1970 г.; ИЗЛОЖЕНИЕ: север, юг; СПАЛНИ: 2; БАНИ: 1; ДОГРАМА: PVC

_________________________________________________________________________________________________

Към потенциалните продавачи! 
Ако продавате подобен имот или обмисляте дали да го направите в близко бъдеще, моля свържете се с мен. Имам клиенти, които търсят в района. Мога да дам ориентировъчна цена по телефон или имейл и по-точна цена при оглед на място.

ОГЛЕДЪТ И КОНСУЛТАЦИЯТА СА БЕЗПЛАТНИ.

МОЖЕТЕ СЪЩО ТАКА, ДА ПОДАДЕТЕ И БЕЗПЛАТНА ЧАСТНА ОБЯВА ЗА ПРОДАЖБА НА ВАШИЯ ИМОТ В MIRELA.BG, БЕЗ БРОКЕР И КОМИСИОНА. За повече информация попитайте за оферта 422238"
